Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_at_lab,cpcs_at_lab,360 Encompass,HCA 5.6,360 Encompass,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11545,*default*,labrslt_360e_out_hsctam0360elab,labrslt,360e,3m,3M,out,hsctam0360elab,orclvp01.unix.medcity.net,16149,4
cpcs_at_lab,hsc_tam0_360e_lab,360 Encompass,HCA 5.6,360 Encompass,labrslt_mt_in_cpcsatlab,labrslt,mt,mt,Meditech,in,cpcsatlab,,16149,*default*,labrslt_360e_out_prod_2,labrslt,360e,3m,3M,out,prod_2,10.230.52.148,8970,4
cpcs_at_oe,cpcs_at_oe,360 Encompass,iPeople MT56,360 Encompass,oeord_ipl_in,oeord,ipl,ippl,iPeople,in,,,14195,*default*,oeord_360e_out_hsctam0360eoeord,oeord,360e,3m,3M,out,hsctam0360eoeord,orclvp01.unix.medcity.net,16302,4
cpcs_at_oe,hsc_tam0_360e_oeord,360 Encompass,iPeople MT56,360 Encompass,oeord_ipl_in_cpcsatoe,oeord,ipl,ippl,iPeople,in,cpcsatoe,,16302,*default*,oeord_360e_out_prod_2,oeord,360e,3m,3M,out,prod_2,10.230.52.148,8990,4
cpcs_at_oe,cpcs_at_oe,360 Encompass,iPeople MT56,360 Encompass,oeord_ipl_in,oeord,ipl,ippl,iPeople,in,,,14195,*default*,oeord_360e_out_hsctam0360eoeord,oeord,360e,3m,3M,out,hsctam0360eoeord,orclvp01.unix.medcity.net,16302,4
cpcs_at_oe,hsc_tam0_360e_oeord,360 Encompass,iPeople MT56,360 Encompass,oeord_ipl_in_cpcsatoe,oeord,ipl,ippl,iPeople,in,cpcsatoe,,16302,*default*,oeord_360e_out_preprod_2,oeord,360e,3m,3M,out,preprod_2,10.230.52.208,8990,4
cpcs_at_oe,cpcs_at_oe,360 Encompass,HCA 5.6,360 Encompass,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11546,*default*,oerpt_360e_out_hsctam0360eoe,oerpt,360e,3m,3M,out,hsctam0360eoe,orclvp01.unix.medcity.net,16445,4
cpcs_at_oe,hsc_tam0_360e_oe_2,360 Encompass,HCA 5.6,360 Encompass,oerpt_mt_in_cpcsatoe,oerpt,mt,mt,Meditech,in,cpcsatoe,,16445,*default*,oerpt_360e_out_preprod_2,oerpt,360e,3m,3M,out,preprod_2,10.230.52.208,8950,4
cpcs_at_oe,cpcs_at_oe,360 Encompass,HCA 5.6,360 Encompass,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11546,*default*,oerpt_360e_out_hsctam0360eoe,oerpt,360e,3m,3M,out,hsctam0360eoe,orclvp01.unix.medcity.net,16445,4
cpcs_at_oe,hsc_tam0_360e_oe_2,360 Encompass,HCA 5.6,360 Encompass,oerpt_mt_in_cpcsatoe,oerpt,mt,mt,Meditech,in,cpcsatoe,,16445,*default*,oerpt_360e_out_prod_2,oerpt,360e,3m,3M,out,prod_2,10.230.52.148,8950,4
