Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
hsc_tam0_img1,hsc_tam0_img1,MPF-Patient Folder/HPF Facility,HealthSource,HealthSource to MPF-Patient Folder/HPF Facility,imgurl_esrt_in_cochra,imgurl,esrt,hltprt,Datavant/CIOX,in,cochra,,/hci/home/corpsvcpclftpesrt/COCHRA/trigger,*default*,img_hpf_out_3,img,hpf,mcksn,McKesson,out,3,orclvp02.unix.medcity.net,10417,4
cpcs_hra_otr,cpcs_hra_otr,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,immu_mt_in,immu,mt,mt,Meditech,in,,,15443,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
cpcs_hra_otr,cpcs_hra_otr,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,immu_mt_in,immu,mt,mt,Meditech,in,,,15443,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_rad,cpcs_hra_rad,Cloudera Kafka,HCA 5.6,Cloudera Kafka,radord_mt_in,radord,mt,mt,Meditech,in,,,14553,*default*,radord_kfka_out_hl7cliorders,radord,kfka,hca,HCA,out,hl7cliorders,intserv.cloverleaf.hl7-cli-orders.1.0.0,,2
cpcs_hra_otr,cpcs_hra_otr,Medaxion Pulse,HCA 5.6,Medaxion Pulse,sch_mt_in,sch,mt,mt,Meditech,in,,,15444,*default*,sch_medp_out,sch,medp,medp,"Medaxion ",out,,10.65.74.125,10575,2
hsc_tam0_epdf,hsc_tam0_epdf,MPF-Patient Folder/HPF Facility,Medaxion Pulse,Medaxion Pulse to MPF-Patient Folder/HPF Facility,img_medp_in_cochra,img,medp,medp,"Medaxion ",in,cochra,,35262,*default*,multi_hpf_out_medp_1,multi,hpf,mcksn,McKesson,out,medp_1,orclvp02.unix.medcity.net,10456,4
cpcs_hra_lab,div_efl_vntg,VANTAGE,HCA 5.6,VANTAGE,pthord_mt_in_cpcshralab,pthord,mt,mt,Meditech,in,cpcshralab,,10111,*default*,pthord_vntg_out,pthord,vntg,vntms,Ventana Medical Systems,out,,10.159.47.97,55550,4
cpcs_hra_otr,cpcs_hra_otr,Waterpark,HCA 5.6,Waterpark,imqr_mt_in,imqr,mt,mt,Meditech,in,,,10533,*default*,multi_wp_out,multi,wp,hcaeis,HCA D&IS,out,,waterpark.app.medcity.net,9001,2
div_efl_ipl3_nuras,div_efl_ipl3_nuras,Theradoc,iPeople MT56,Theradoc,nuras_ipl_in_cochra,nuras,ipl,ippl,iPeople,in,cochra,,13439,*default*,nuras_tdoc_out_cochra,nuras,tdoc,hspra,Hospira,out,cochra,xrdctdochl7int04.hca.corpad.net,25161,2
div_efl_ipl3_edm,div_efl_ipl3_edm,Theradoc,iPeople MT56,Theradoc,edm_ipl_in_cochra,edm,ipl,ippl,iPeople,in,cochra,,13438,*default*,edm_tdoc_out_cochra,edm,tdoc,hspra,Hospira,out,cochra,xrdctdochl7int04.hca.corpad.net,25162,2
