Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_ws_adt,cpcs_ws_adt,Pyxis Medstation ES,HCA 5.6,Pyxis Medstation ES,adt_mt_in_4,adt,mt,mt,Meditech,in,4,,12285,*default*,adt_pyes_out,adt,pyes,bd,BD,out,,10.27.120.103,15101,4
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_4,adt,mt,mt,Meditech,in,4,,12285,*default*,adt_mt_out_hsctamomec,adt,mt,mt,Meditech,out,hsctamomec,orclvp02.unix.medcity.net,10224,8
cpcs_ws_adt,hsc_tam_omec,eCapture,HCA 5.6,eCapture,adt_mt_in_2,adt,mt,mt,Meditech,in,2,,10257,*default*,adt_omec_out_v76,adt,omec,para,HCA Parallon,out,v76,10.234.146.196,6000,8
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_4,adt,mt,mt,Meditech,in,4,,12285,*default*,adt_mt_out_hsctamomec,adt,mt,mt,Meditech,out,hsctamomec,orclvp02.unix.medcity.net,10224,8
cpcs_ws_adt,hsc_tam_omec,eCapture,HCA 5.6,eCapture,adt_mt_in_cmclin_2,adt,mt,mt,Meditech,in,cmclin_2,,10354,*default*,adt_omec_out_cmclin,adt,omec,para,HCA Parallon,out,cmclin,10.234.147.125,6000,8
cpcs_ws_adt,cpcs_ws_adt,DocEP,HCA 5.6,DocEP,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_dcep_out,adt,dcep,mmdl,AQuity Solutions,out,,10.227.120.147,12250,4
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_mt_out_diveflmids,adt,mt,mt,Meditech,out,diveflmids,orclvp01.unix.medcity.net,12783,8
cpcs_ws_adt,div_efl_mids,Care Management-Facility,HCA 5.6,Care Management-Facility,adt_mt_in_cpcswsadt,adt,mt,mt,Meditech,in,cpcswsadt,,12783,*default*,adt_mids_out_1,adt,mids,mids,Midas+,out,1,orclvp01.unix.medcity.net,15281,8
cpcs_ws_adt,div_efl_mids,Care Management-Facility,Multiple Vendor Feed,Care Management-Facility,adt_multi_in_1,adt,multi,hcaeis,HCA D&IS,in,1,,15281,*default*,adt_mids_out,adt,mids,mids,Midas+,out,,nadcwpdbsmds03.hca.corpad.net,12120,8
cpcs_ws_adt,div_efl_dolbey,Fusion Voice,HCA 5.6,Fusion Voice,adt_mt_in_cpcswsadt,adt,mt,mt,Meditech,in,cpcswsadt,,15647,*default*,adt_fvce_out_3,adt,fvce,dlby,Dolbey,out,3,10.159.76.11,9724,6
cpcs_ws_adt,cpcs_ws_adt,Fusion Voice,HCA 5.6,Fusion Voice,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_fvce_out_divefldolbey,adt,fvce,dlby,Dolbey,out,divefldolbey,orclvp01.unix.medcity.net,15647,6
cpcs_ws_adt,cpcs_ws_adt,Navacare Patient Flow,HCA 5.6,Navacare Patient Flow,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_nvcr_out_2,adt,nvcr,hlrm,Hill-Rom,out,2,10.227.123.140,10223,4
cpcs_ws_adt,div_efl_temh,Team Health,HCA 5.6,Team Health,adt_mt_in_cpcsws,adt,mt,mt,Meditech,in,cpcsws,,17212,*default*,adt_temh_out,adt,temh,tmhlth,Team Health,out,,10.129.84.64,9849,6
cpcs_ws_adt,cpcs_ws_adt,Team Health,HCA 5.6,Team Health,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_temh_out_divefltemh,adt,temh,tmhlth,Team Health,out,divefltemh,orclvp01.unix.medcity.net,17212,6
cpcs_ws_adt,div_efl_e2,Envision Healthcare,HCA 5.6,Envision Healthcare,adt_mt_in_cpcsws,adt,mt,mt,Meditech,in,cpcsws,,15309,*default*,adt_e2_out_2,adt,e2,envsnhc,Envision Healthcare,out,2,orclvp01.unix.medcity.net,17638,8
cpcs_ws_adt,cpcs_ws_adt,Envision Healthcare,HCA 5.6,Envision Healthcare,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_e2_out_divefle2,adt,e2,envsnhc,Envision Healthcare,out,divefle2,orclvp01.unix.medcity.net,15309,8
cpcs_ws_adt,div_efl_e2,Envision Healthcare,HCA 5.6,Envision Healthcare,adt_mt_in_multi,adt,mt,mt,Meditech,in,multi,,17638,*default*,adt_e2_out,adt,e2,envsnhc,Envision Healthcare,out,,10.129.89.77,39730,8
cpcs_ws_adt,cpcs_ws_adt,360 Encompass,HCA 5.6,360 Encompass,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_360e_out_hsctam0360eadt,adt,360e,3m,3M,out,hsctam0360eadt,orclvp01.unix.medcity.net,16111,6
cpcs_ws_adt,hsc_tam0_360e_adt,360 Encompass,HCA 5.6,360 Encompass,adt_mt_in_cpcswsadt,adt,mt,mt,Meditech,in,cpcswsadt,,16111,ADT_A17,adt_360e_out_preprod_1,adt,360e,3m,3M,out,preprod_1,10.230.52.208,8840,6
cpcs_ws_adt,cpcs_ws_adt,360 Encompass,HCA 5.6,360 Encompass,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,12286,*default*,adt_360e_out_hsctam0360eadt,adt,360e,3m,3M,out,hsctam0360eadt,orclvp01.unix.medcity.net,16111,6
cpcs_ws_adt,hsc_tam0_360e_adt,360 Encompass,HCA 5.6,360 Encompass,adt_mt_in_cpcswsadt,adt,mt,mt,Meditech,in,cpcswsadt,,16111,ADT_A17,adt_360e_out_prod_1,adt,360e,3m,3M,out,prod_1,10.230.52.148,8840,6
cpcs_ws_oe,div_efl_dypv_oe,Dynamic PharmacoVigilance-Facility,HCA 5.6,Dynamic PharmacoVigilance-Facility,oeord_mt_in_cpcsws,oeord,mt,mt,Meditech,in,cpcsws,,12454,*default*,oeord_dypv_out,oeord,dypv,vglnz,VigiLanz Corp,out,,10.65.76.89,20087,4
cpcs_ws_oe,cpcs_ws_oe,HCA 5.6,HCA 5.6,HCA 5.6,oeord_mt_in,oeord,mt,mt,Meditech,in,,,11081,*default*,oeord_mt_out_divfefldypv,oeord,mt,mt,Meditech,out,divfefldypv,orclvp01.unix.medcity.net,12454,4
div_efl_conx,div_efl_conx,HCA 5.6,Connex CS,Connex CS,cmr_conx_in_2,cmr,conx,hillrwa,Hill-Rom/Welch Allyn,in,2,,13573,COCWS,cmr_mt_out_cpcsws,cmr,mt,mt,Meditech,out,cpcsws,orclvp01.unix.medcity.net,13228,4
cpcs_ws_otr,cpcs_ws_otr,ReadyTracker-Tissue,HCA 5.6,ReadyTracker-Tissue,orm_mt_in,orm,mt,mt,Meditech,in,,,13600,*default*,orm_rdtr_out,orm,rdtr,ims,IMS Integrated Medical Systems,out,,10.65.69.177,53611,2
cpcs_ws_oe,cpcs_ws_oe,HCA 5.6,HCA 5.6,HCA 5.6,oerpt_mt_in_hscopk0epdf,oerpt,mt,mt,Meditech,in,hscopk0epdf,,13824,*default*,oerpt_mt_out,oerpt,mt,mt,Meditech,out,,,12656,2
hsc_tam0_epdf_pk,hsc_tam0_epdf_pk,HCA 5.6,Portal,Portal,oerpt_pkp_in_FLB,oerpt,pkp,ptkpr,Patient Keeper,in,FLB,,10181,COCWS,oerpt_mt_out_cpcsws,oerpt,mt,mt,Meditech,out,cpcsws,orclvp01.unix.medcity.net,13854,4
div_efl_ipl3_nuras,div_efl_iodn_nuras,Iodine-Facility,iPeople MT56,Iodine-Facility,nuras_ipl_in_diveflipl3_cocws,nuras,ipl,ippl,iPeople,in,diveflipl3_cocws,,14101,*default*,nuras_iodn_out,nuras,iodn,iodn,Iodine Software,out,,10.65.70.48,53917,4
div_efl_ipl3_nuras,div_efl_ipl3_nuras,iPeople MT56,iPeople MT56,iPeople MT56,nuras_ipl_in_cocws,nuras,ipl,ippl,iPeople,in,cocws,,10372,*default*,nuras_ipl_out_divefliodnnuras_cocws,nuras,ipl,ippl,iPeople,out,divefliodnnuras_cocws,orclvp01.unix.medcity.net,14101,4
cpcs_ws_lab,div_efl_iodn,Iodine-Facility,HCA 5.6,Iodine-Facility,labrslt_mt_in_cpcswslab,labrslt,mt,mt,Meditech,in,cpcswslab,,14100,*default*,labrslt_iodn_out,labrslt,iodn,iodn,Iodine Software,out,,10.65.70.48,53911,4
cpcs_ws_lab,cpcs_ws_lab,HCA 5.6,HCA 5.6,HCA 5.6,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11570,*default*,labrslt_mt_out_divefliodn,labrslt,mt,mt,Meditech,out,divefliodn,orclvp01.unix.medcity.net,14100,4
cpcs_ws_oe,div_efl_iodn_oe,Iodine-Facility,HCA 5.6,Iodine-Facility,oerpt_mt_in_cpcswsoe,oerpt,mt,mt,Meditech,in,cpcswsoe,,14103,*default*,oerpt_iodn_out,oerpt,iodn,iodn,Iodine Software,out,,10.65.70.48,53916,4
cpcs_ws_oe,cpcs_ws_oe,HCA 5.6,HCA 5.6,HCA 5.6,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11571,*default*,oerpt_mt_out_divefliodn,oerpt,mt,mt,Meditech,out,divefliodn,orclvp01.unix.medcity.net,14103,4
cpcs_ws_oe,div_efl_iodn_oe,Iodine-Facility,HCA 5.6,Iodine-Facility,oeord_mt_in_cpcswsoe,oeord,mt,mt,Meditech,in,cpcswsoe,,14102,*default*,oeord_iodn_out,oeord,iodn,iodn,Iodine Software,out,,10.65.70.48,53914,4
cpcs_ws_oe,cpcs_ws_oe,HCA 5.6,HCA 5.6,HCA 5.6,oeord_mt_in,oeord,mt,mt,Meditech,in,,,11081,*default*,oeord_mt_out_divefliodn,oeord,mt,mt,Meditech,out,divefliodn,orclvp01.unix.medcity.net,14102,4
cpcs_ws_pha,div_efl_iodn,Iodine-Facility,HCA 5.6,Iodine-Facility,phaord_mt_in_cpcswspha,phaord,mt,mt,Meditech,in,cpcswspha,,14104,*default*,phaord_iodn_out,phaord,iodn,iodn,Iodine Software,out,,10.65.70.48,53915,4
cpcs_ws_pha,cpcs_ws_pha,HCA 5.6,HCA 5.6,HCA 5.6,phaord_mt_in,phaord,mt,mt,Meditech,in,,,10492,*default*,phaord_mt_out_divefliodn,phaord,mt,mt,Meditech,out,divefliodn,orclvp01.unix.medcity.net,14104,4
